"FieldworkerCode","Currency","DateofDataCollection","Province","City","Suburb","Outlet_type","Brand_name","Sub_brand","Cig_num","Price_local","Comment","Country","Price_local_cig","Exchange_dollar","Price_dollar","Price_dollar_cig","Pack_cat"
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Kent","White",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Kent","Silver",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Kent","Special",20,39.45,,2,1.9724999666214,10.9047002792358,3.61770606040955,0.180885300040245,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Liggett Ducat (L.D.)","Red",20,19.65,,2,0.982500016689301,10.9047002792358,1.80197525024414,0.0900987610220909,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Liggett Ducat (L.D.)","Blue",20,19.65,,2,0.982500016689301,10.9047002792358,1.80197525024414,0.0900987610220909,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Liggett Ducat (L.D.)","Menthol",20,19.65,,2,0.982500016689301,10.9047002792358,1.80197525024414,0.0900987610220909,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Camel","Activate",20,27.95,,2,1.39750003814697,10.9047002792358,2.5631148815155,0.128155738115311,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Camel","Black",20,27.95,,2,1.39750003814697,10.9047002792358,2.5631148815155,0.128155738115311,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Blue",10,18.95,,2,1.89499998092651,10.9047002792358,1.7377827167511,0.173778265714645,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",10,18.95,,2,1.89499998092651,10.9047002792358,1.7377827167511,0.173778265714645,2
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Camel","Classic Filter Soft Box",20,49.95,,2,2.49749994277954,10.9047002792358,4.58059358596802,0.229029685258865,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Camel","Classic Filter Hard",20,40.95,,2,2.04749989509583,10.9047002792358,3.75526142120361,0.187763065099716,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Camel","Blue Curve Soft",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Camel","Filter",20,36.95,,2,1.8474999666214,10.9047002792358,3.38844704627991,0.16942235827446,3
"OO9","BWP",7/14/2016,"Central","Palapye","N/A","Retail","Chesterfield","Rich Taste",20,28.45,,2,1.42250001430511,10.9047002792358,2.60896682739258,0.130448341369629,3
